state	joint	prior	likelihood	flyway.clock.rate	flyway.meanRate	flyway.rates.Atlantic.Central	flyway.rates.Atlantic.Mississippi	flyway.rates.Atlantic.Pacific	flyway.rates.Central.Mississippi	flyway.rates.Central.Pacific	flyway.rates.Mississippi.Pacific	flyway.rates.Central.Atlantic	flyway.rates.Mississippi.Atlantic	flyway.rates.Pacific.Atlantic	flyway.rates.Mississippi.Central	flyway.rates.Pacific.Central	flyway.rates.Pacific.Mississippi	flyway.indicators.Atlantic.Central	flyway.indicators.Atlantic.Mississippi	flyway.indicators.Atlantic.Pacific	flyway.indicators.Central.Mississippi	flyway.indicators.Central.Pacific	flyway.indicators.Mississippi.Pacific	flyway.indicators.Central.Atlantic	flyway.indicators.Mississippi.Atlantic	flyway.indicators.Pacific.Atlantic	flyway.indicators.Mississippi.Central	flyway.indicators.Pacific.Central	flyway.indicators.Pacific.Mississippi	flyway.nonZeroRates	flyway.branchRates	c_flyway.count[1]	c_allTransitions[1]
28900000	-778.2817322815046	-108.01222933734797	-670.2695029441566	0.5073340497062462	0.5073340497062465	0.1244898491998145	0.256325440911844	0.3852768785791385	3.81743708610712	4.137191136981469	1.305438776934552	1.2938294767684027	2.0779028209567825	0.33483607853248376	1.2692668360078727	0.4449217538455326	0.8096200570080004	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	224.0	223.0
29000000	-766.4893247876856	-123.5415025253086	-642.947822262377	0.638114964210131	0.6381149642101314	0.24335844827638764	0.16063211613608938	0.1981693551071537	1.4892738626990814	0.17374281698302557	1.4400014412860211	3.0124885714836838	0.946230102545058	0.6699876030630646	0.45320089924721546	2.354834748762283	0.42933269604376006	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	219.0	222.0
29100000	-778.1091266899914	-131.91759376785325	-646.1915329221381	0.6807689313381796	0.6807689313381811	0.29838613497380184	0.33211646605046324	2.787470060381774	1.686355287764859	0.0797456314587994	0.16560251532048156	0.6186369346270486	1.6262900052414153	1.0161882540280995	0.9276361736406555	2.810518708793108	1.3619497804849727	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	216.0	221.0
29200000	-763.5715483595359	-116.22068886783853	-647.3508594916973	0.5993331100253901	0.5993331100253901	0.28921859866436134	0.3552764115356929	1.0574965094584088	1.690401146362133	0.18285769568304183	0.7385288577935876	0.6068713061068558	1.0135199331522076	0.3150960340579822	0.3588516237274823	2.6340026439934943	0.6442743279599503	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	210.0	204.0
29300000	-779.380604866077	-147.2444123345679	-632.1361925315091	0.7389670684149315	0.7389670684149323	3.3166857695036183	0.34091779969292246	1.718977754623572	2.5343258569578255	0.2251578258226145	0.47854139287551645	0.2680336939135205	1.939522244213302	0.9115110446447454	1.0491165635624857	4.661895060155952	1.744602279204667	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	226.0	234.0
29400000	-779.0277742439874	-119.29917605874473	-659.7285981852427	0.5757835881693019	0.5757835881693011	0.1960689466722584	0.5780857025297537	0.06005157148818931	3.124676130851562	0.3817763792898183	1.0385569983643392	0.23855752523591073	2.589799149048536	1.2071852766138542	0.521943307839073	5.408284398227315	1.3560418149610034	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	216.0	221.0
29500000	-771.5643517701158	-95.37416300661177	-676.190188763504	0.5077958950294815	0.507795895029481	0.3304416696573009	0.1425179668376238	0.030340130098349245	0.7195573523800268	0.7800035572667561	2.043254791526512	0.27390442675043986	0.3137050277980255	1.0618658216744112	0.13185723071608516	0.090297375991171	0.5511183907369389	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	217.0	217.0
29600000	-766.547399705213	-104.55399551927894	-661.9934041859341	0.5225706283663557	0.5225706283663539	0.71134242162648	0.26240451879396626	1.2841433464689758	2.388472498907864	3.3822593974143413	0.030076797363038577	1.0715327332860665	1.3849133092882315	0.2585899384182289	0.3248178210788505	0.1686310791624123	0.9962742819883421	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	217.0	220.0
29700000	-766.0778735503919	-114.80200504804318	-651.2758685023488	0.5851213256361221	0.5851213256361237	0.3668421985818827	0.13518538002743102	0.05220702196434793	2.6875859505046824	0.20193033774608937	0.1200441855029495	0.5897615933291774	1.2553308625067705	0.15962439152950003	0.986071766929902	3.3253892504072806	0.32462728800742147	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	220.0	218.0
29800000	-780.553952187303	-118.4595787916652	-662.0943733956378	0.5639020830036762	0.5639020830036762	0.04422453714950756	0.41058901843109324	0.6170530949567298	3.990342027542818	0.055740737219467894	1.7949785582950513	0.8181609028755494	2.125268508540267	1.1525742307830469	0.9525161071339858	3.9614167077843834	0.8485258346206457	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	216.0	215.0
29900000	-768.6060547742645	-132.59126712687444	-636.0147876473901	0.6631248890285797	0.6631248890285804	2.7041965755102053	0.36616175327169553	0.05376374895663356	3.1553248378482395	0.18388324352708066	2.1014842190707896	0.17919721532979183	2.1389702010115346	0.2789534602650328	0.6661717760130877	3.5826305972367662	1.1137241557312987	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	220.0	227.0
30000000	-785.8921845802826	-136.8079555778861	-649.0842290023965	0.7332670590179121	0.7332670590179128	0.1600503825188429	0.2884683075850434	1.8619415905289252	1.9882069686918418	0.09969982803236845	0.5063152644044205	0.6784460880093007	1.6305669128803821	0.42390919092325136	0.7543539279093593	2.580111314794435	0.5673548417623886	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	241.0	244.0
30100000	-770.8759964873633	-134.9934469430791	-635.8825495442842	0.6983315966005177	0.6983315966005177	1.9524538962534252	0.1206892295186618	0.07247221010117427	2.2455406777711775	0.1490070272590705	0.5531129424056506	1.197601268614632	1.7597452363888584	0.41391869964249495	1.2997100388090481	3.2487860691524677	1.7465271380411485	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	213.0	213.0
30200000	-767.5951744775904	-120.14568814989676	-647.4494863276936	0.6175146261871569	0.617514626187156	1.0514261402597587	0.13056069703616324	0.6489428462515129	1.0012092823856755	0.07962436963394738	0.07974927144410164	0.3555013150843624	1.1433202024168518	0.21361672225927925	0.4523376194392462	2.245718565120167	0.6810167527162106	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	212.0	213.0
30300000	-767.7984845297317	-144.38523342933723	-623.4132511003945	0.7122555215741811	0.7122555215741819	1.7772645838842598	0.21260670805727153	0.9879706381020631	3.699072792842326	0.17516597983378898	0.0036189380233371707	0.8656760355658032	2.2393624174371616	0.35206744513105326	0.956389090330999	3.535370676053193	0.8451166809167349	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	212.0	212.0
30400000	-777.0929325097593	-150.30427123188096	-626.7886612778783	0.7312616775099503	0.7312616775099484	0.574538953610915	0.3743271198111504	0.7149915691117406	2.5536034355991553	0.3962383303768318	2.444233420449531	0.8775201783019504	1.891723348904434	0.4059181408001947	1.2710025484864427	3.6124510677431703	1.6720497878371832	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	218.0	223.0
30500000	-770.075058039389	-115.55454842307859	-654.5205096163104	0.5511357740412771	0.5511357740412774	0.6661635602456437	0.47207603212077887	1.845968432238107	2.6459176340220103	3.9035226070664826	0.3360095100145403	0.5763066444386505	1.6393081680343973	0.08384332555173192	0.9467648885195787	0.6454645464136899	0.12734911632039472	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	8.0	0.0	227.0	225.0
30600000	-762.7659930435314	-133.8290763339199	-628.9369167096114	0.6832000862513202	0.683200086251322	0.16712019339315867	0.20902506679956115	0.5940886184986167	1.5928189717716392	0.17656989981617405	2.035613875838636	1.1330658033054914	1.9452686188756465	0.26163942388870387	0.5537068855487685	2.6367945283837178	1.0477733981680275	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	231.0	227.0
30700000	-772.0762770007472	-128.91635263110268	-643.1599243696445	0.6566600188929924	0.6566600188929932	1.1073426736427932	0.22174182247190605	1.0742708821247953	2.712115333130029	0.27658036003852726	0.13767218711510124	0.7421109917777169	1.3378103039270732	0.1264098390294729	0.46559924639184636	2.8182101111873896	0.3105048592981035	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	228.0	225.0
30800000	-761.9705565551055	-122.73965805968894	-639.2308984954166	0.6411891035026563	0.6411891035026566	0.10419028804669443	0.12388389832948876	3.1505361409136055	0.9414472749902517	0.11380532969513843	0.5572219498140594	0.343216996561661	0.8620439998473084	0.1258602693401514	0.5105849929855506	1.7154020914017092	0.7097305677155217	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	212.0	211.0
30900000	-771.7474376976525	-120.2782697628472	-651.4691679348052	0.6324155313109332	0.6324155313109316	1.942153312915566	0.1706835433017999	0.4563957651345741	0.8229065596631031	0.07170037861433412	1.249422299889482	0.7505462713399158	0.5215990665267755	0.17159539983858713	0.6311650834415409	1.8707840984124364	0.8640890862333654	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	211.0	209.0
31000000	-774.4130179654137	-119.2860643422725	-655.1269536231412	0.5842810567115276	0.5842810567115275	0.027426358420200806	0.37126651950687634	0.9484959251983309	2.6790986158537438	0.5331419411416741	1.929885564214511	1.2713525146310982	1.1698821081273225	0.43099433826441547	0.5798745203237239	5.344543176067172	1.6640693130780848	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	218.0	224.0
31100000	-770.4229960793754	-127.09302386933885	-643.3299722100365	0.631040812239497	0.6310408122394965	0.1583990031547696	0.3056579910839182	0.8574654864934299	2.419005218886763	0.12879910421145302	0.27402214836259775	1.1415477877846074	1.5430454899766892	0.35962246595947117	0.9823970497148452	3.2157433249838063	0.5311971796411279	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	212.0	225.0
31200000	-770.7164240951134	-109.32191831989196	-661.3945057752214	0.5290739434046099	0.5290739434046097	3.3813021504139593	0.211209806047549	3.0002238359686215	1.532849832123562	0.2280943717532741	2.5499577247625727	0.6127919282922505	1.0366852684229282	0.0498515736727283	0.22153944818831478	2.4061822385988227	0.4912167791531645	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	208.0	209.0
31300000	-762.2681213657759	-127.89403473442624	-634.3740866313497	0.6531686547798121	0.6531686547798125	3.0760608229982376	0.27747815599904313	0.3966849635138053	1.1940611621166703	0.15444137257056492	1.236023324773024	0.9590439202648257	1.4264660345928242	0.3567583980077573	1.0499002116839757	2.360298145534523	1.3118254793152264	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	221.0	223.0
31400000	-769.0550419128235	-143.73285952954254	-625.322182383281	0.762714495727408	0.7627144957274088	0.18818746773195902	0.5336746880695422	0.7640460394291594	2.6796281215773123	0.1421117455154017	0.40386327035400144	0.4116756959116493	2.0061694531819687	0.8826143200471657	1.0233977551685296	3.5753643894336844	0.9936302680613067	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	233.0	229.0
31500000	-758.8944215631723	-119.96832333024746	-638.9260982329248	0.6099887742332191	0.6099887742332191	0.11643961960205759	0.2323995565398228	0.6733932915823135	2.333040311125714	0.3515812558561418	1.7404131445340982	0.22722762176697733	2.0608393349445593	0.3295672138556233	0.9284076988068881	3.091387032927566	0.9854425993821841	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	218.0	219.0
31600000	-763.0459831531639	-132.00064719368982	-631.0453359594741	0.6512755135115409	0.6512755135115406	0.8304090197718982	0.3372558463338283	0.2940199246560028	2.070255774696305	0.41322496183791246	2.5745579715036047	0.7535323756483089	0.8932804130569616	0.1357908325505225	0.7214321448611076	3.3287896381968305	1.1020264623294964	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	223.0	219.0
31700000	-760.2594541493413	-119.88618818346367	-640.3732659658776	0.6098646191187442	0.6098646191187436	0.09224342737619616	0.3026826793137984	0.055984478862206345	1.645828525192103	0.13361270732700925	0.002889480483443263	0.15772273136045206	1.0713708827699706	0.5827603268103199	0.9524509288045779	2.8957597602811265	0.825676231462823	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	215.0	215.0
31800000	-761.5641306293246	-104.60532753006125	-656.9588030992634	0.5065922430375233	0.5065922430375233	0.13331064881155974	0.17572924635961015	3.7754519413904952	1.5381756107631974	2.0481141990284284	3.0260297720249474	0.5420954376633194	1.0632240376181825	0.051578745003603925	0.4290858426858363	0.2933342839287069	0.647674033316606	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	221.0	219.0
31900000	-767.3820647003464	-140.85309280378408	-626.5289718965623	0.6960323517566077	0.6960323517566088	0.053517523349414044	0.38442570584589003	0.8246355333177771	2.2846301422192274	0.27349258204932064	2.983121054576267	0.6275805232637549	1.4813113496839343	0.45086439589326777	1.2846254279257392	3.4332357449806516	1.7177367493178544	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	227.0	221.0
32000000	-765.4068103896316	-122.99279579277575	-642.4140145968558	0.6373107966638477	0.6373107966638474	0.0961819231983857	0.19324414237043788	1.6590625703630022	1.0138279876561787	0.32297864194153286	0.04175859925685346	0.1401049726666447	1.035286789647602	0.20236738620072695	0.7077025316277049	1.6737688039340894	0.9287283646516991	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	212.0	218.0
32100000	-768.6887953258232	-125.57538444835545	-643.1134108774678	0.6410881415833699	0.6410881415833694	3.1416654040206677	0.18567929933734212	0.20489702382624614	1.1671608291539326	0.2894511964613797	0.5113603257219405	0.6964346296634132	1.005304508949893	2.002630550515818	0.435602819227035	2.1043667639600443	0.33575426622165366	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	226.0	226.0
32200000	-761.8868247019564	-107.25001502057134	-654.636809681385	0.5419292719317261	0.5419292719317266	3.541795174707352	0.07788329647746722	0.43675786154019197	0.9596511016623995	1.4822098464394176	1.453254423454242	0.2685648100753145	0.6122564326094845	0.5484866015691239	0.18435649593217582	0.10510728280308863	0.683847769539845	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	222.0	220.0
32300000	-763.6914408207602	-104.44478295261028	-659.24665786815	0.5116351193003887	0.5116351193003883	1.0076645901941261	0.33769085215789546	2.027647313925748	2.304508704328676	2.930993672530138	0.04038103781145851	0.8221642488372249	1.6957936421172566	1.383381245174077	0.7231894653162657	0.14226919418567394	0.1447521225982171	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	222.0	221.0
32400000	-764.9729767301648	-108.60719620310452	-656.3657805270602	0.5475372692727196	0.5475372692727184	0.16430190744833134	0.5268966948416297	0.4472200066612237	2.710526803667757	3.427751577976266	0.2875382977280262	1.287746811627608	2.107408099639242	0.32606607537745075	0.1900126473465198	0.31734547364279364	0.21532340044991755	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	225.0	228.0
32500000	-775.130817912646	-128.8074015679789	-646.3234163446671	0.6610593723911787	0.6610593723911793	1.9565569375120206	0.2774279889414456	0.3421467001220522	1.6026449418124242	0.2662017301018986	0.4274324983298091	0.8926597629308273	1.2169858284108486	0.47173756905358877	0.9150162227793798	3.3971669517625993	1.2770832490126962	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	214.0	213.0
32600000	-765.9887380314949	-114.10346622031433	-651.8852718111806	0.5819620921680999	0.5819620921681005	1.4441158936121588	0.25950180256322214	1.378146139774339	1.3551438732859071	0.022703682995017162	2.270710553774803	0.7078147840829315	1.1173309838713945	0.9937119342460955	0.6235938529218615	1.7879616621131331	0.7745531239409025	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	209.0	212.0
32700000	-773.2659630735127	-139.37822356000885	-633.8877395135038	0.68586216533089	0.6858621653308892	0.5021609476627482	0.527776923821114	0.04743449604815979	3.4543056438021322	0.2320430466569418	0.023911157512710595	0.7887906611080756	2.9530750367713665	0.6403188389954877	1.0355328794076342	4.910400464682796	2.251070627261495	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	229.0	223.0
32800000	-762.9192403207026	-117.54191784118126	-645.3773224795212	0.5543263990993267	0.5543263990993268	0.4225393491338607	0.2885168472991181	0.3362864833510067	2.5482978715320765	0.10355184465820529	0.8208118724843564	0.9156744864962995	1.6539645845080153	1.0164359265572878	0.7080805631635637	4.5631867414188685	0.9287269597417843	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	212.0	209.0
32900000	-768.0262511781193	-119.99615167572823	-648.0300995023911	0.5959195042158653	0.5959195042158669	4.6320910691504675	0.1393380115454021	0.49985841517314195	0.6711288607151412	0.059481355314920534	0.2122393114548935	0.22383898974714395	1.055807332884508	0.4754695334390678	0.5818485560685758	1.3150649330083088	0.540639213487038	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	229.0	228.0
33000000	-765.6651106461251	-132.48839890483302	-633.176711741292	0.6547646915965554	0.6547646915965565	0.35763489030449686	0.5291037015672042	0.43722789850599914	2.796273326940379	0.3937536615683757	2.0266886112091607	0.7765779637991445	1.8425967445927405	0.41120294670197954	1.0265612830938253	5.648254950197484	1.3805252936215218	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	214.0	213.0
33100000	-777.9800677538483	-126.86381209276898	-651.1162556610793	0.631120671867818	0.6311206718678151	0.8707258604569704	0.5089828762159369	1.9338635507799622	1.4811504845881485	0.45600507037423216	0.7360257124858499	0.6635946099741636	1.1001425881788998	1.9156618774906182	0.4748811570589971	1.964745992768539	0.26794969136679453	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	216.0	221.0
33200000	-770.3260015714209	-133.17139751047182	-637.154604060949	0.6607009547661344	0.6607009547661346	0.943015555057474	0.21237455396085672	1.3284245386009224	1.4599343726004443	0.18121346166237126	1.5673255174868943	0.661878285764473	0.9063086967292355	0.29204259421142736	0.6763165642727385	2.928733654681557	1.222982781069157	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	222.0	217.0
33300000	-766.4621280011758	-119.51798874757067	-646.944139253605	0.5925677006640244	0.5925677006640253	0.49089926148973256	0.23529579383883162	0.02364688869697534	2.506744359397824	0.1834169871252405	0.3443525416076616	0.5188105854016088	1.927421879244022	0.23560429217440615	0.4002163044156443	3.315181495045183	0.8458227414479602	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	216.0	209.0
33400000	-763.2069387414145	-119.21706978519467	-643.9898689562199	0.6424390156312997	0.6424390156312983	0.7392409472737433	0.1790325367464552	0.47072685329036246	0.9682147795492406	0.08299946559053674	0.16190915333393724	0.3539797296496687	0.6806181362239565	0.20867699659248654	0.3356251905945225	2.087889504588152	0.6671747241624695	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	224.0	226.0
33500000	-770.8069489348528	-123.21192845439096	-647.5950204804618	0.6041351191142542	0.6041351191142534	1.033473310758344	0.4212964593188565	0.43931790077927874	2.646914674148752	0.37971425795686037	0.23304952605919463	0.7881328903407715	2.08950962519546	1.1965470648123957	1.9207195397131949	4.048516266635868	1.12228776149859	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	217.0	217.0
33600000	-777.8427103232152	-152.24923698069392	-625.5934733425213	0.7369172858555078	0.736917285855509	0.22642366585509174	0.3953383770186782	0.08677963189636925	2.5479584486963245	0.4821535628779321	2.0718896843581174	1.2032227591810034	1.7807228387234852	0.22765810094817823	0.8873552219773688	5.452604295631597	0.5765956088589574	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	218.0	227.0
33700000	-764.6845840531407	-122.57964991407486	-642.1049341390659	0.6405938497486154	0.6405938497486139	2.453458639005004	0.2570734752337559	0.9850936839549403	1.167872596837581	0.30261752856060936	0.3473866574820403	0.3465039523078771	0.684158208104455	0.14815837784507227	0.4160039326917719	1.895455229114472	0.3527446055348045	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	217.0	215.0
33800000	-781.0931314549832	-121.20468072946505	-659.8884507255182	0.5937079977407865	0.5937079977407856	5.89262588100071	0.2180487023077166	1.7027928891958246	1.3242961937048452	0.34961170667924896	0.4903767224734774	0.4163777737143183	0.9513624915761544	2.3072526731769103	0.18231738625772592	1.9714912032025027	0.3545752810661796	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	219.0	219.0
33900000	-769.897207444749	-124.27397336418922	-645.6232340805598	0.6418510067825542	0.6418510067825545	1.3220456733439603	0.08706287733585709	1.1886486174965982	1.6052658340060235	0.07175252032761266	0.20113476263449795	0.4601205706390249	0.8765734729301017	0.680011395039224	0.16776631365088815	2.6783436124581392	0.618257807885806	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	232.0	236.0
34000000	-769.1376713827447	-113.5285488681614	-655.6091225145833	0.5825922181402733	0.5825922181402734	0.23655951964848995	0.23354988391020634	1.1324938687555035	1.4869589325469341	2.3692763506734886	2.000389119430579	0.8656764355751755	0.5508787464094937	1.5657367279531518	0.8389963792194085	0.14859279313836063	1.089191376035305	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	222.0	221.0
