state	from	to	time
10200000	Central	Mississippi	0.1567023580546071
10200000	Mississippi	Atlantic	0.20435142119554583
10200000	Mississippi	Central	0.2709725899046831
10200000	Mississippi	Central	0.3100384452115821
10200000	Central	Pacific	0.38265403248085245
10200000	Pacific	Central	0.16517137180529604
10200000	Pacific	Central	0.3082439962742837
10200000	Pacific	Central	0.3068267677663978
10200000	Central	Mississippi	0.3994488323440457
10200000	Mississippi	Atlantic	0.34314235843253904
10200000	Pacific	Central	0.2431453017058492
10200000	Pacific	Mississippi	0.190079057145645
10200000	Pacific	Central	0.3070621464903987
10200000	Mississippi	Central	1.0949347059277912
10200000	Mississippi	Central	1.1218883314550498
10200000	Mississippi	Atlantic	0.5402167256569542
10200000	Pacific	Mississippi	1.290954299445852
10200000	Pacific	Atlantic	1.2005813873539604
10200000	Pacific	Mississippi	1.1845068673788162
10200000	Pacific	Central	1.1726840161410712
10200000	Pacific	Central	1.1688263720993102
10200000	Pacific	Central	0.2621814447252383
10200000	Pacific	Central	0.3604751332383035
10200000	Pacific	Atlantic	0.3664920441139853
10200000	Pacific	Central	0.3088776941303184
10200000	Pacific	Central	0.4134200527011763
10200000	Pacific	Central	0.2103432837313623
10200000	Pacific	Atlantic	0.2593286954585331
10200000	Pacific	Central	0.38815472069735885
10200000	Pacific	Atlantic	0.3393376589059339
10200000	Pacific	Mississippi	0.4036199298366348
10200000	Pacific	Central	0.38059759742182014
10200000	Pacific	Mississippi	0.4593800353209179
10200000	Central	Pacific	0.5693048155750025
10200000	Central	Mississippi	0.3531400831021255
10200000	Central	Mississippi	0.3121922872586047
10200000	Central	Mississippi	0.4215951262822334
10200000	Central	Mississippi	0.421677908376062
10200000	Pacific	Central	1.140716504715897
10200000	Pacific	Central	1.1935645263917551
10200000	Mississippi	Atlantic	1.008057950541633
10200000	Mississippi	Central	1.1023922394934047
10200000	Pacific	Mississippi	1.2111020578230436
10200000	Pacific	Central	0.41188002468037554
10200000	Pacific	Mississippi	1.1721525645127533
10200000	Pacific	Atlantic	1.2129887579065424
10200000	Pacific	Central	1.238879996365998
10200000	Central	Mississippi	1.1143068419349014
10200000	Central	Mississippi	1.1277340256229076
10200000	Mississippi	Atlantic	1.0053543139505647
10200000	Central	Mississippi	1.0767932425411892
10200000	Central	Mississippi	1.2072684869898505
10200000	Pacific	Central	1.247773895100378
10200000	Pacific	Mississippi	1.1636355397708076
10200000	Pacific	Central	1.2683657254106413
10200000	Pacific	Central	1.1443940730977433
10200000	Central	Mississippi	0.8723383250666512
10200000	Pacific	Central	1.2427652692925866
10200000	Pacific	Mississippi	1.1753049562724207
10200000	Pacific	Atlantic	1.203075040148714
10200000	Pacific	Central	1.1795462249990543
10200000	Pacific	Central	1.1653882557061261
10200000	Central	Mississippi	1.1554414151304888
10200000	Atlantic	Mississippi	0.7507454062900327
10200000	Pacific	Atlantic	1.185648079017199
10300000	Pacific	Mississippi	0.4856205485994984
10300000	Mississippi	Atlantic	0.4600067902586836
10300000	Central	Mississippi	0.24156442422067895
10300000	Central	Atlantic	0.29875240349830173
10300000	Pacific	Central	0.1911148926401733
10300000	Central	Mississippi	0.27206251113110236
10300000	Mississippi	Atlantic	0.0497429243462133
10300000	Mississippi	Atlantic	0.9631555470250175
10300000	Pacific	Central	1.1572259180004965
10300000	Central	Mississippi	1.111163699055722
10300000	Mississippi	Atlantic	1.1212336794946967
10300000	Mississippi	Central	0.9310770943743227
10300000	Atlantic	Mississippi	1.0491622864874246
10300000	Pacific	Central	1.0011411389151252
10300000	Pacific	Central	1.0694573744740992
10300000	Central	Mississippi	1.0299153924928737
10300000	Mississippi	Atlantic	0.8887713264877872
10300000	Mississippi	Atlantic	0.9979393643919376
10300000	Mississippi	Atlantic	0.902012480418594
10300000	Mississippi	Atlantic	1.005982085225721
10300000	Mississippi	Atlantic	0.9649227739770379
10300000	Mississippi	Atlantic	0.9288668966581755
10300000	Central	Mississippi	0.8950230275951632
10300000	Mississippi	Atlantic	0.946754092114972
10300000	Pacific	Central	1.0256304356715482
10300000	Central	Atlantic	0.7095930720066258
10300000	Mississippi	Central	1.1054392086797145
10300000	Mississippi	Central	1.0348366909902824
10300000	Pacific	Mississippi	1.0907691439563232
10300000	Pacific	Central	1.1650075350951363
10300000	Mississippi	Atlantic	1.0975495214690663
10300000	Pacific	Central	1.1155216812898217
10300000	Central	Mississippi	1.1217700637300763
10300000	Mississippi	Atlantic	1.1012098743426117
10300000	Mississippi	Atlantic	1.1334491993264437
10300000	Pacific	Mississippi	1.0135410738226924
10300000	Pacific	Mississippi	1.0813685786795535
10300000	Pacific	Mississippi	1.182279088444733
10300000	Central	Mississippi	1.0536223465552015
10300000	Central	Mississippi	1.1390240178674758
10300000	Mississippi	Central	0.5072694333842557
10300000	Central	Atlantic	0.16782215756515106
10300000	Pacific	Central	0.4208457880843878
10300000	Pacific	Central	0.280163721964512
10300000	Mississippi	Atlantic	0.24420731877055424
10300000	Central	Mississippi	0.2615636048212608
10300000	Pacific	Central	0.17935414824494375
10300000	Pacific	Central	0.17299474761601805
10300000	Pacific	Central	0.1271026738512661
10300000	Pacific	Central	0.10033450907056068
10300000	Central	Mississippi	0.30915754102426524
10300000	Central	Atlantic	0.3041115683233351
10300000	Central	Mississippi	0.06390262616432413
10300000	Central	Mississippi	0.06689398236586908
10300000	Central	Atlantic	0.23808498745808793
10300000	Central	Mississippi	0.2253291092523333
10300000	Pacific	Central	0.32618128615320485
10300000	Pacific	Mississippi	0.15919029369918813
