label;collection_date;country;admin1;admin2;city/town/municipality;latitude;longitude;location_used
PQ710297|A/Gadwall/SC/22-042020-005-original/2022|H5N1|USA-SC|2022-12-20|wild_avian|B3.2;2022-12-20;USA;SC;;;;;
EPI_ISL_17964901|A/bald_eagle/South_Carolina/23-008111-001/2023|H5N1|USA-SC|2023-03-04|wild_avian|B3.2;2023-03-04;USA;SC;Colleton;;;;
PQ708777|A/Canada_goose/SD/22-037528-002-original/2022|H5N1|USA-SD|2022-11-14|wild_avian|B3.2;2022-11-14;USA;SD;Stanley;;;;
OQ966428|A/Turkey/South_Dakota/22-008704-001/2022|H5N1|USA-SD|2022-03-22|domestic_avian|B3.2;2022-03-22;USA;SD;Kingsbury;;;;
EPI_ISL_16297337|A/chicken/South_Dakota/22-033350-001/2022|H5N1|USA-SD|2022-10-18|domestic_avian|B3.2;2022-10-18;USA;SD;Spink;;;;
EPI_ISL_16271831|A/turkey/South_Dakota/22-037933-001/2022|H5N1|USA-SD|2022-11-22|domestic_avian|B3.2;2022-11-22;USA;SD;Beadle;;;;
EPI_ISL_11971482|A/turkey/South_Dakota/22-008485-002/2022|H5N1|USA-SD|2022-03-21|domestic_avian|B3.2;2022-03-21;USA;SD;Plymouth;Hanson;;;
EPI_ISL_16297334|A/domestic_duck/South_Dakota/22-033350-004/2022|H5N1|USA-SD|2022-10-18|domestic_avian|B3.2;2022-10-18;USA;SD;Spink;;;;
EPI_ISL_16297137|A/chicken/South_Dakota/22-033852-001/2022|H5N1|USA-SD|2022-10-21|domestic_avian|B3.2;2022-10-21;USA;SD;Grant;;;;
PQ708769|A/Canada_goose/SD/22-037528-001-original/2022|H5N1|USA-SD|2022-11-14|wild_avian|B3.2;2022-11-14;USA;SD;;;;;
EPI_ISL_16271841|A/turkey/South_Dakota/22-037700-001/2022|H5N1|USA-SD|2022-11-21|domestic_avian|B3.2;2022-11-21;USA;SD;Faulk;;;;
EPI_ISL_16271834|A/turkey/South_Dakota/22-037930-001/2022|H5N1|USA-SD|2022-11-22|domestic_avian|B3.2;2022-11-22;USA;SD;Spink;;;;
EPI_ISL_16271830|A/chicken/South_Dakota/22-037931-001/2022|H5N1|USA-SD|2022-11-21|domestic_avian|B3.2;2022-11-21;USA;SD;Turner;;;;
EPI_ISL_17036172|A/snow_goose/South_Dakota/22-038501-001/2022|H5N1|USA-SD|2022-11-20|wild_avian|B3.2;2022-11-20;USA;SD;;;;;
PQ718409|A/Snow_goose/SD/22-038546-001-original/2022|H5N1|USA-SD|2022-11-21|wild_avian|B3.2;2022-11-21;USA;SD;;;;;
OQ966412|A/Turkey/South_Dakota/22-008485-001/2022|H5N1|USA-SD|2022-03-21|domestic_avian|B3.2;2022-03-21;USA;SD;Hanson;;;;
EPI_ISL_16297335|A/turkey/South_Dakota/22-033350-005/2022|H5N1|USA-SD|2022-10-18|domestic_avian|B3.2;2022-10-18;USA;SD;Spink;;;;
EPI_ISL_16271818|A/turkey/South_Dakota/22-037527-001/2022|H5N1|USA-SD|2022-11-19|domestic_avian|B3.2;2022-11-19;USA;SD;Beadle;;;;
PQ718417|A/Snow_goose/SD/22-038788-002-original/2022|H5N1|USA-SD|2022-11-21|wild_avian|B3.2;2022-11-21;USA;SD;;;;;
PQ712489|A/Hawk/SD/23-000319-001-original/2022|H5N1|USA-SD|2022-12-28|wild_avian|B3.2;2022-12-28;USA;SD;;;;;
PQ716689|A/Red-tailed_hawk/SD/23-002914-001-original/2023|H5N1|USA-SD|2023-01-17|wild_avian|B3.2;2023-01-17;USA;SD;;;;;
EPI_ISL_11971487|A/chicken/South_Dakota/22-008704-002/2022|H5N1|USA-SD|2022-03-22|domestic_avian|B3.2;2022-03-22;USA;SD;Kingsbury;;;;
EPI_ISL_16297062|A/pheasant/South_Dakota/22-034797-001/2022|H5N1|USA-SD|2022-10-27|domestic_avian|B3.2;2022-10-27;USA;SD;Gregory;;;;
EPI_ISL_17964942|A/red-tailed_hawk/South_Dakota/23-012031-001/2023|H5N1|USA-SD|2023-04-11|wild_avian|B3.2;2023-04-11;USA;SD;Minnehaha;;;;
EPI_ISL_16271855|A/domestic_goose/Tennessee/22-036130-001/2022|H5N1|USA-TN|2022-11-09|domestic_avian|B3.2;2022-11-09;USA;TN;Lincoln;;;;
PQ710353|A/Gadwall/TX/22-036753-040-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;Jefferson;;;;
PQ720105|A/goose/TX/22-038236-001-original/2022|H5N1|USA-TX|2022-11-23|domestic_avian|B3.2;2022-11-23;USA;TX;Carson;;;;
PQ710425|A/Gadwall/TX/23-003062-010-original/2023|H5N1|USA-TX|2023-01-18|wild_avian|B3.2;2023-01-18;USA;TX;Colorado;;;;
PQ702481|A/American_wigeon/TX/23-003062-016-original/2023|H5N1|USA-TX|2023-01-18|wild_avian|B3.2;2023-01-18;USA;TX;Colorado;;;;
PQ702489|A/American_wigeon/TX/23-003062-020-original/2023|H5N1|USA-TX|2023-01-18|wild_avian|B3.2;2023-01-18;USA;TX;Colorado;;;;
EPI_ISL_16297117|A/mallard/Texas/22-035744-001/2022|H5N1|USA-TX|2022-10-31|wild_avian|B3.2;2022-10-31;USA;TX;Tarrant;;;;
PQ701305|A/American_Blue-winged_teal/TX/22-029888-002-original/2022|H5N1|USA-TX|2022-09-11|wild_avian|B3.2;2022-09-11;USA;TX;;;;;
PQ706433|A/Blue-winged_teal/TX/22-031350-016-original-repeat/2022|H5N1|USA-TX|2022-09-10|wild_avian|B3.2;2022-09-10;USA;TX;;;;;
PQ706441|A/Blue-winged_teal/TX/22-031351-010-original-repeat/2022|H5N1|USA-TX|2022-09-17|wild_avian|B3.2;2022-09-17;USA;TX;;;;;
PQ706449|A/Blue-winged_teal/TX/22-031352-026-original-repeat/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706457|A/Blue-winged_teal/TX/22-031352-027-original-repeat/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706465|A/Blue-winged_teal/TX/22-031395-009-original-repeat/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706481|A/Blue-winged_teal/TX/22-033479-002-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2;2022-09-22;USA;TX;;;;;
PQ706497|A/Blue-winged_teal/TX/22-033479-004-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2;2022-09-22;USA;TX;;;;;
PQ706505|A/Blue-winged_teal/TX/22-033479-007-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2;2022-09-22;USA;TX;;;;;
PQ706513|A/Blue-winged_teal/TX/22-033479-008-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2;2022-09-22;USA;TX;;;;;
PQ706529|A/Blue-winged_teal/TX/22-033479-010-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2;2022-09-22;USA;TX;;;;;
PQ706537|A/Blue-winged_teal/TX/22-033479-011-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2;2022-09-22;USA;TX;;;;;
PQ706561|A/Blue-winged_teal/TX/22-033479-014-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2;2022-09-22;USA;TX;;;;;
PQ706569|A/Blue-winged_teal/TX/22-033479-016-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2;2022-09-22;USA;TX;;;;;
PQ706577|A/Blue-winged_teal/TX/22-033479-017-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706585|A/Blue-winged_teal/TX/22-033479-018-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706593|A/Blue-winged_teal/TX/22-033479-019-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706601|A/Blue-winged_teal/TX/22-033479-020-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706609|A/Blue-winged_teal/TX/22-033479-021-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706617|A/Blue-winged_teal/TX/22-033479-023-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706625|A/Blue-winged_teal/TX/22-033479-024-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706633|A/Blue-winged_teal/TX/22-033479-025-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ706649|A/Blue-winged_teal/TX/22-033479-028-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ710337|A/Gadwall/TX/22-036753-004-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ702449|A/American_wigeon/TX/22-036753-014-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ710345|A/Gadwall/TX/22-036753-021-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ702457|A/American_wigeon/TX/22-036753-025-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ702465|A/American_wigeon/TX/22-036753-038-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ710361|A/Gadwall/TX/22-036753-054-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ702473|A/American_wigeon/TX/22-036753-056-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ710369|A/Gadwall/TX/22-036753-074-original/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ710377|A/Gadwall/TX/22-036753-075-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ701313|A/American_Blue-winged_teal/TX/22-036754-004-original-repeat/2022|H5N1|USA-TX|2022-11-06|wild_avian|B3.2;2022-11-06;USA;TX;;;;;
PQ710393|A/Gadwall/TX/22-036754-036-original/2022|H5N1|USA-TX|2022-11-06|wild_avian|B3.2;2022-11-06;USA;TX;;;;;
PQ710401|A/Gadwall/TX/22-036754-046-original/2022|H5N1|USA-TX|2022-11-06|wild_avian|B3.2;2022-11-06;USA;TX;;;;;
PQ710409|A/Gadwall/TX/22-036754-057-original/2022|H5N1|USA-TX|2022-11-06|wild_avian|B3.2;2022-11-06;USA;TX;;;;;
PQ706665|A/Blue-winged_teal/TX/22-041132-005-original/2022|H5N1|USA-TX|2022-09-20|wild_avian|B3.2;2022-09-20;USA;TX;;;;;
PQ706673|A/Blue-winged_teal/TX/22-041132-007-original/2022|H5N1|USA-TX|2022-09-20|wild_avian|B3.2;2022-09-20;USA;TX;;;;;
EPI_ISL_17424649|A/blue-winged_teal/Texas/UGAI22-2961/2022|H5N1|USA-TX|2022-09-01|wild_avian|B3.2;2022-09-01;USA;TX;;;;;
EPI_ISL_17424632|A/blue-winged_teal/Texas/UGAI22-2966/2022|H5N1|USA-TX|2022-09-01|wild_avian|B3.2;2022-09-01;USA;TX;;;;;
EPI_ISL_17424639|A/blue-winged_teal/Texas/UGAI22-3189/2022|H5N1|USA-TX|2022-10-01|wild_avian|B3.2;2022-10-01;USA;TX;;;;;
EPI_ISL_17424648|A/blue-winged_teal/Texas/UGAI22-3190/2022|H5N1|USA-TX|2022-10-01|wild_avian|B3.2;2022-10-01;USA;TX;;;;;
EPI_ISL_17424637|A/blue-winged_teal/Texas/UGAI22-3250/2022|H5N1|USA-TX|2022-10-01|wild_avian|B3.2;2022-10-01;USA;TX;;;;;
EPI_ISL_17471493|A/American_green-winged_teal/Texas/UGAI22-3462/2022|H5N1|USA-TX|2022-09-21|wild_avian|B3.2;2022-09-21;USA;TX;;;;;
PQ714793|A/Northern_shoveler/TX/23-007477-003-original/2023|H5N1|USA-TX|2023-01-19|wild_avian|B3.2;2023-01-19;USA;TX;Orange;;;;
EPI_ISL_16297342|A/chicken/Texas/22-033221-001/2022|H5N1|USA-TX|2022-10-17|domestic_avian|B3.2;2022-10-17;USA;TX;Rockwall;;;;
PQ706521|A/Blue-winged_teal/TX/22-033479-009-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2;2022-09-22;USA;TX;;;;;
PQ706641|A/Blue-winged_teal/TX/22-033479-026-original/2022|H5N1|USA-TX|2022-09-24|wild_avian|B3.2;2022-09-24;USA;TX;;;;;
PQ717001|A/Roseate_spoonbill/TX/22-035763-001-original/2022|H5N1|USA-TX|2022-10-11|wild_avian|B3.2;2022-10-11;USA;TX;;;;;
PQ710385|A/Gadwall/TX/22-036753-082-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2;2022-11-05;USA;TX;;;;;
PQ710417|A/Gadwall/TX/22-036754-066-original/2022|H5N1|USA-TX|2022-11-06|wild_avian|B3.2;2022-11-06;USA;TX;;;;;
PQ701849|A/American_green-winged_teal/TX/23-000110-004-original/2022|H5N1|USA-TX|2022-12-04|wild_avian|B3.2;2022-12-04;USA;TX;;;;;
PQ706937|A/Cackling_Goose/TX/23-001028-001-original/2023|H5N1|USA-TX|2023-01-06|wild_avian|B3.2;2023-01-06;USA;TX;;;;;
PQ720145|A/goose/UT/22-018176-003-original/2022|H5N1|USA-UT|2022-06-08|domestic_avian|B3.2;2022-06-08;USA;UT;Salt Lake;;;;
PQ709897|A/Duck/UT/22-031728-004-original-repeat/2022|H5N1|USA-UT|2022-10-04|domestic_avian|B3.2;2022-10-04;USA;UT;Salt Lake;;;;
PQ711857|A/Great_horned_owl/UT/22-035956-007-original/2022|H5N1|USA-UT|2022-10-25|wild_avian|B3.2;2022-10-25;USA;UT;Box Elder;;;;
EPI_ISL_17964947|A/turkey_vulture/Utah/23-012747-001/2023|H5N1|USA-UT|2023-04-19|wild_avian|B3.2;2023-04-19;USA;UT;Cache;;;;
EPI_ISL_16171517|A/turkey/Utah/22-013612-001/2022|H5N1|USA-UT|2022-05-02|domestic_avian|B3.2;2022-05-02;USA;UT;Cache;;;;
EPI_ISL_16240508|A/guinea_fowl/Utah/22-014481-002/2022|H5N1|USA-UT|2022-05-09|domestic_avian|B3.2;2022-05-09;USA;UT;Cache;;;;
EPI_ISL_16243667|A/goose/Utah/22-015245-002/2022|H5N1|USA-UT|2022-05-13|domestic_avian|B3.2;2022-05-13;USA;UT;Salt Lake;;;;
PQ720129|A/goose/UT/22-018176-001-original/2022|H5N1|USA-UT|2022-06-08|domestic_avian|B3.2;2022-06-08;USA;UT;;;;;
PQ720137|A/goose/UT/22-018176-002-original/2022|H5N1|USA-UT|2022-06-08|domestic_avian|B3.2;2022-06-08;USA;UT;;;;;
PQ712521|A/Hawk/UT/22-018176-005-original/2022|H5N1|USA-UT|2022-06-08|wild_avian|B3.2;2022-06-08;USA;UT;;;;;
EPI_ISL_19546785|A/chicken/Utah/22-020377-001-original/2022|H5N1|USA-UT|2022-06-27|domestic_avian|B3.2;2022-06-27;USA;UT;Salt Lake;;;;
EPI_ISL_19546786|A/chicken/Utah/22-020377-002-original/2022|H5N1|USA-UT|2022-06-27|domestic_avian|B3.2;2022-06-27;USA;UT;Salt Lake;;;;
EPI_ISL_19546788|A/chicken/Utah/22-020377-006-original/2022|H5N1|USA-UT|2022-06-27|domestic_avian|B3.2;2022-06-27;USA;UT;Salt Lake;;;;
EPI_ISL_19546789|A/chicken/Utah/22-020377-008-original/2022|H5N1|USA-UT|2022-06-27|domestic_avian|B3.2;2022-06-27;USA;UT;Salt Lake;;;;
EPI_ISL_19546790|A/chicken/Utah/22-020377-009-original/2022|H5N1|USA-UT|2022-06-27|domestic_avian|B3.2;2022-06-27;USA;UT;Salt Lake;;;;
PQ708809|A/Canada_goose/UT/22-025129-001-original/2022|H5N1|USA-UT|2022-08-11|wild_avian|B3.2;2022-08-11;USA;UT;;;;;
PQ720161|A/goose/UT/22-025931-001-original/2022|H5N1|USA-UT|2022-08-16|domestic_avian|B3.2;2022-08-16;USA;UT;;;;;
PQ711833|A/Great_horned_owl/UT/22-026660-001-original/2022|H5N1|USA-UT|2022-08-24|wild_avian|B3.2;2022-08-24;USA;UT;;;;;
PQ708817|A/Canada_goose/UT/22-026660-002-original/2022|H5N1|USA-UT|2022-08-24|wild_avian|B3.2;2022-08-24;USA;UT;;;;;
PQ709993|A/Eared_grebe/UT/22-026660-005-original/2022|H5N1|USA-UT|2022-08-24|wild_avian|B3.2;2022-08-24;USA;UT;;;;;
PQ701857|A/American_green-winged_teal/UT/22-027017-012-original/2022|H5N1|USA-UT|2022-08-10|wild_avian|B3.2;2022-08-10;USA;UT;;;;;
PQ714929|A/Owl/UT/22-027791-007-original/2022|H5N1|USA-UT|2022-08-30|wild_avian|B3.2;2022-08-30;USA;UT;;;;;
PQ708833|A/Canada_goose/UT/22-027792-005-original/2022|H5N1|USA-UT|2022-09-01|wild_avian|B3.2;2022-09-01;USA;UT;;;;;
PQ701865|A/American_green-winged_teal/UT/22-027792-006-original/2022|H5N1|USA-UT|2022-09-01|wild_avian|B3.2;2022-09-01;USA;UT;;;;;
PQ710009|A/Eared_grebe/UT/22-030915-002-original/2022|H5N1|USA-UT|2022-09-27|wild_avian|B3.2;2022-09-27;USA;UT;;;;;
PQ710017|A/Eared_grebe/UT/22-030915-003-original/2022|H5N1|USA-UT|2022-09-27|wild_avian|B3.2;2022-09-27;USA;UT;;;;;
EPI_ISL_16297382|A/turkey/Utah/22-031721-004/2022|H5N1|USA-UT|2022-10-05|domestic_avian|B3.2;2022-10-05;USA;UT;Sanpete;;;;
EPI_ISL_16297377|A/turkey/Utah/22-031727-001/2022|H5N1|USA-UT|2022-10-05|domestic_avian|B3.2;2022-10-05;USA;UT;Sanpete;;;;
PQ709905|A/Duck/UT/22-031728-005-original/2022|H5N1|USA-UT|2022-10-04|domestic_avian|B3.2;2022-10-04;USA;UT;;;;;
PQ712361|A/Gull/UT/22-031729-002-original-repeat/2022|H5N1|USA-UT|2022-09-29|wild_avian|B3.2;2022-09-29;USA;UT;;;;;
PQ712369|A/Gull/UT/22-031729-007-original/2022|H5N1|USA-UT|2022-09-29|wild_avian|B3.2;2022-09-29;USA;UT;;;;;
EPI_ISL_16297364|A/turkey/Utah/22-032405-001/2022|H5N1|USA-UT|2022-10-11|domestic_avian|B3.2;2022-10-11;USA;UT;Sanpete;;;;
EPI_ISL_16297356|A/turkey/Utah/22-032657-001/2022|H5N1|USA-UT|2022-10-12|domestic_avian|B3.2;2022-10-12;USA;UT;Sanpete;;;;
EPI_ISL_16297380|A/turkey/Utah/22-033401-002/2022|H5N1|USA-UT|2022-10-18|domestic_avian|B3.2;2022-10-18;USA;UT;Sanpete;;;;
EPI_ISL_16297136|A/turkey/Utah/22-033909-001/2022|H5N1|USA-UT|2022-10-20|domestic_avian|B3.2;2022-10-20;USA;UT;Sanpete;;;;
PQ720193|A/goose/UT/23-001041-001-original/2023|H5N1|USA-UT|2023-01-06|domestic_avian|B3.2;2023-01-06;USA;UT;;;;;
PQ720209|A/goose/UT/23-001041-003-original/2023|H5N1|USA-UT|2023-01-06|domestic_avian|B3.2;2023-01-06;USA;UT;;;;;
PQ720233|A/goose/UT/23-001041-009-original/2023|H5N1|USA-UT|2023-01-06|domestic_avian|B3.2;2023-01-06;USA;UT;;;;;
OQ966732|A/Turkey/Utah/22-012960-001/2022|H5N1|USA-UT|2022-04-26|domestic_avian|B3.2;2022-04-26;USA;UT;;;;;
EPI_ISL_16240497|A/duck/Utah/22-014481-001/2022|H5N1|USA-UT|2022-05-09|domestic_avian|B3.2;2022-05-09;USA;UT;Cache;;;;
EPI_ISL_19546771|A/chicken/Utah/22-018175-001-original/2022|H5N1|USA-UT|2022-06-09|domestic_avian|B3.2;2022-06-09;USA;UT;Salt Lake;;;;
EPI_ISL_19546787|A/chicken/Utah/22-020377-003-original/2022|H5N1|USA-UT|2022-06-27|domestic_avian|B3.2;2022-06-27;USA;UT;Salt Lake;;;;
PQ709337|A/Cinnamon_Teal/UT/22-027017-007-original/2022|H5N1|USA-UT|2022-08-10|wild_avian|B3.2;2022-08-10;USA;UT;;;;;
PQ720177|A/goose/UT/22-027791-006-original/2022|H5N1|USA-UT|2022-08-30|domestic_avian|B3.2;2022-08-30;USA;UT;;;;;
PQ710001|A/Eared_grebe/UT/22-030915-001-original/2022|H5N1|USA-UT|2022-09-27|wild_avian|B3.2;2022-09-27;USA;UT;;;;;
PQ711849|A/Great_horned_owl/UT/22-032952-008-original/2022|H5N1|USA-UT|2022-10-13|wild_avian|B3.2;2022-10-13;USA;UT;;;;;
PQ702161|A/American_white_Pelican/UT/22-032952-010-original/2022|H5N1|USA-UT|2022-10-13|wild_avian|B3.2;2022-10-13;USA;UT;;;;;
PQ720185|A/goose/UT/23-001040-001-original/2023|H5N1|USA-UT|2023-01-04|domestic_avian|B3.2;2023-01-04;USA;UT;;;;;
PQ720217|A/goose/UT/23-001041-007-original/2023|H5N1|USA-UT|2023-01-06|domestic_avian|B3.2;2023-01-06;USA;UT;;;;;
EPI_ISL_17964961|A/turkey_vulture/Utah/23-014335-001/2023|H5N1|USA-UT|2023-04-28|wild_avian|B3.2;2023-04-28;USA;UT;;;;;
EPI_ISL_16243660|A/chicken/Utah/22-015245-001/2022|H5N1|USA-UT|2022-05-13|domestic_avian|B3.2;2022-05-13;USA;UT;Salt Lake;;;;
EPI_ISL_17964896|A/American_crow/Utah/23-007867-006/2023|H5N1|USA-UT|2023-03-03|wild_avian|B3.2;2023-03-03;USA;UT;Weber;;;;
EPI_ISL_17964960|A/turkey_vulture/Utah/23-014334-001/2023|H5N1|USA-UT|2023-04-28|wild_avian|B3.2;2023-04-28;USA;UT;Cache;;;;
PQ701329|A/American_black_Duck/VA/22-038573-010-original/2022|H5N1|USA-VA|2022-11-19|wild_avian|B3.2;2022-11-19;USA;VA;;;;;
PQ714161|A/Mallard/WA/22-039095-002-original/2022|H5N1|USA-WA|2022-11-25|wild_avian|B3.2;2022-11-25;USA;WA;King;;;;
PQ709929|A/Dunlin/WA/22-040394-001-original/2022|H5N1|USA-WA|2022-12-03|wild_avian|B3.2;2022-12-03;USA;WA;Snohomish;;;;
PQ703633|A/Barn_owl/WA/22-041081-001-original/2022|H5N1|USA-WA|2022-12-12|wild_avian|B3.2;2022-12-12;USA;WA;Skagit;;;;
PQ710577|A/Glaucous_Gull/WA/23-025001-003-original/2023|H5N1|USA-WA|2023-08-11|wild_avian|B3.2;2023-08-11;USA;WA;Jefferson;;;;
EPI_ISL_18311017|A/Caspian_tern/Washington/23-021119-003/2023|H5N1|USA-WA|2023-07-11|wild_avian|B3.2;2023-07-11;USA;WA;Jefferson;;;;
EPI_ISL_18311018|A/Caspian_tern/Washington/23-023703-001/2023|H5N1|USA-WA|2023-07-31|wild_avian|B3.2;2023-07-31;USA;WA;Pierce;;;;
EPI_ISL_18731638|A/harbor_seal/Washington/23-027069-002/2023|H5N1|USA-WA|2023-08-13|other_mammal|B3.2;2023-08-13;USA;WA;Jefferson;;;;
PQ708937|A/Canada_goose/WA/22-015526-003-original/2022|H5N1|USA-WA|2022-05-11|wild_avian|B3.2;2022-05-11;USA;WA;;;;;
PQ711873|A/Great_horned_owl/WA/22-015526-004-original/2022|H5N1|USA-WA|2022-05-09|wild_avian|B3.2;2022-05-09;USA;WA;;;;;
PQ708945|A/Canada_goose/WA/22-015526-005-original/2022|H5N1|USA-WA|2022-05-09|wild_avian|B3.2;2022-05-09;USA;WA;;;;;
PQ718441|A/Snow_goose/WA/22-037636-001-original/2022|H5N1|USA-WA|2022-11-15|wild_avian|B3.2;2022-11-15;USA;WA;;;;;
PQ706945|A/Cackling_Goose/WA/22-037657-001-original/2022|H5N1|USA-WA|2022-11-16|wild_avian|B3.2;2022-11-16;USA;WA;;;;;
PQ716737|A/Red-tailed_hawk/WA/22-037658-001-original/2022|H5N1|USA-WA|2022-11-16|wild_avian|B3.2;2022-11-16;USA;WA;;;;;
PQ711889|A/Great_horned_owl/WA/22-038418-001-original/2022|H5N1|USA-WA|2022-11-15|wild_avian|B3.2;2022-11-15;USA;WA;;;;;
PQ718449|A/Snow_goose/WA/22-039678-001-original/2022|H5N1|USA-WA|2022-11-21|wild_avian|B3.2;2022-11-21;USA;WA;;;;;
PQ717329|A/Short-eared_Owl/WA/22-039678-004-original/2022|H5N1|USA-WA|2022-11-21|wild_avian|B3.2;2022-11-21;USA;WA;;;;;
EPI_ISL_18311019|A/Caspian_tern/Washington/23-023703-002/2023|H5N1|USA-WA|2023-07-31|wild_avian|B3.2;2023-07-31;USA;WA;Pierce;;;;
PQ710569|A/Glaucous_Gull/WA/23-025001-002-original/2023|H5N1|USA-WA|2023-08-11|wild_avian|B3.2;2023-08-11;USA;WA;;;;;
PQ118399|A/Glaucous-winged_gull/Washington/W231990001-1/2023|H5N1|USA-WA|2023-07-13|wild_avian|B3.2;2023-07-13;USA;WA;;;;;
PQ113396|A/Caspian_tern/Washington/W232140074-1/2023|H5N1|USA-WA|2023-07-31|wild_avian|B3.2;2023-07-31;USA;WA;;;;;
PQ113434|A/Caspian_tern/Washington/W232270041-1/2023|H5N1|USA-WA|2023-08-11|wild_avian|B3.2;2023-08-11;USA;WA;;;;;
PQ118626|A/Glaucous-winged_gull/Washington/W232270041-2/2023|H5N1|USA-WA|2023-08-11|wild_avian|B3.2;2023-08-11;USA;WA;;;;;
PQ118638|A/Glaucous-winged_gull/Washington/W232270041-4/2023|H5N1|USA-WA|2023-08-11|wild_avian|B3.2;2023-08-11;USA;WA;;;;;
PQ118001|A/Caspian_tern/Washington/W232270041-5/2023|H5N1|USA-WA|2023-08-11|wild_avian|B3.2;2023-08-11;USA;WA;;;;;
PQ118050|A/Harbor_seal/Washington/W232430067-2-3/2023|H5N1|USA-WA|2023-08-25|other_mammal|B3.2;2023-08-25;USA;WA;;;;;
PQ118380|A/Harbor_seal/Washington/W232510072-3-1/2023|H5N1|USA-WA|2023-08-31|other_mammal|B3.2;2023-08-31;USA;WA;;;;;
PQ708929|A/Canada_goose/WA/22-015526-002-original/2022|H5N1|USA-WA|2022-05-11|wild_avian|B3.2;2022-05-11;USA;WA;;;;;
PQ719521|A/Western_screech_owl/WA/22-015526-006-original/2022|H5N1|USA-WA|2022-05-11|wild_avian|B3.2;2022-05-11;USA;WA;;;;;
PQ709921|A/Dunlin/WA/22-039678-002-original/2022|H5N1|USA-WA|2022-11-21|wild_avian|B3.2;2022-11-21;USA;WA;;;;;
PQ709649|A/Cooper_s_Hawk/WA/22-041088-001-original/2022|H5N1|USA-WA|2022-12-14|wild_avian|B3.2;2022-12-14;USA;WA;;;;;
PQ718457|A/Snow_goose/WA/22-041983-001-original/2022|H5N1|USA-WA|2022-12-16|wild_avian|B3.2;2022-12-16;USA;WA;;;;;
PQ712817|A/Hooded_Merganser/WA/23-003784-001-original/2023|H5N1|USA-WA|2023-01-18|wild_avian|B3.2;2023-01-18;USA;WA;;;;;
PQ717217|A/Sanderling/WA/23-004228-001-original/2023|H5N1|USA-WA|2023-01-26|wild_avian|B3.2;2023-01-26;USA;WA;;;;;
